i,j,x_m,y_m,temperature_K
59,28,0.371875,0.285000,315.374368
60,28,0.378125,0.285000,314.624392
61,28,0.384375,0.285000,313.874418
62,28,0.390625,0.285000,313.124444
63,28,0.396875,0.285000,312.374472
64,28,0.403125,0.285000,311.624500
65,28,0.409375,0.285000,310.874529
66,28,0.415625,0.285000,310.124558
67,28,0.421875,0.285000,309.374588
68,28,0.428125,0.285000,308.624619
69,28,0.434375,0.285000,307.874650
70,28,0.440625,0.285000,307.124682
71,28,0.446875,0.285000,306.374714
72,28,0.453125,0.285000,305.624747
73,28,0.459375,0.285000,304.874780
74,28,0.465625,0.285000,304.124814
75,28,0.471875,0.285000,303.374847
76,28,0.478125,0.285000,302.624881
77,28,0.484375,0.285000,301.874915
78,28,0.490625,0.285000,301.124949
79,28,0.496875,0.285000,300.374983
0,29,0.003125,0.295000,359.624982
1,29,0.009375,0.295000,358.874947
2,29,0.015625,0.295000,358.124911
3,29,0.021875,0.295000,357.374876
4,29,0.028125,0.295000,356.624841
5,29,0.034375,0.295000,355.874806
6,29,0.040625,0.295000,355.124772
7,29,0.046875,0.295000,354.374738
8,29,0.053125,0.295000,353.624704
9,29,0.059375,0.295000,352.874671
10,29,0.065625,0.295000,352.124639
11,29,0.071875,0.295000,351.374607
12,29,0.078125,0.295000,350.624576
13,29,0.084375,0.295000,349.874545
14,29,0.090625,0.295000,349.124515
15,29,0.096875,0.295000,348.374486
16,29,0.103125,0.295000,347.624458
17,29,0.109375,0.295000,346.874431
18,29,0.115625,0.295000,346.124404
19,29,0.121875,0.295000,345.374379
20,29,0.128125,0.295000,344.624354
21,29,0.134375,0.295000,343.874331
22,29,0.140625,0.295000,343.124308
23,29,0.146875,0.295000,342.374287
24,29,0.153125,0.295000,341.624266
25,29,0.159375,0.295000,340.874247
26,29,0.165625,0.295000,340.124230
27,29,0.171875,0.295000,339.374213
28,29,0.178125,0.295000,338.624197
29,29,0.184375,0.295000,337.874183
30,29,0.190625,0.295000,337.124170
31,29,0.196875,0.295000,336.374159
32,29,0.203125,0.295000,335.624148
33,29,0.209375,0.295000,334.874139
34,29,0.215625,0.295000,334.124132
35,29,0.221875,0.295000,333.374125
36,29,0.228125,0.295000,332.624120
37,29,0.234375,0.295000,331.874117
38,29,0.240625,0.295000,331.124114
39,29,0.246875,0.295000,330.374114
40,29,0.253125,0.295000,329.624114
41,29,0.259375,0.295000,328.874116
42,29,0.265625,0.295000,328.124119
43,29,0.271875,0.295000,327.374124
44,29,0.278125,0.295000,326.624130
45,29,0.284375,0.295000,325.874137
46,29,0.290625,0.295000,325.124145
47,29,0.296875,0.295000,324.374155
48,29,0.303125,0.295000,323.624166
49,29,0.309375,0.295000,322.874179
50,29,0.315625,0.295000,322.124193
51,29,0.321875,0.295000,321.374208
52,29,0.328125,0.295000,320.624224
53,29,0.334375,0.295000,319.874241
54,29,0.340625,0.295000,319.124259
55,29,0.346875,0.295000,318.374279
56,29,0.353125,0.295000,317.624300
57,29,0.359375,0.295000,316.874321
58,29,0.365625,0.295000,316.124344
59,29,0.371875,0.295000,315.374368
60,29,0.378125,0.295000,314.624393
61,29,0.384375,0.295000,313.874418
62,29,0.390625,0.295000,313.124445
63,29,0.396875,0.295000,312.374472
64,29,0.403125,0.295000,311.624500
65,29,0.409375,0.295000,310.874529
66,29,0.415625,0.295000,310.124558
67,29,0.421875,0.295000,309.374589
68,29,0.428125,0.295000,308.624619
69,29,0.434375,0.295000,307.874651
70,29,0.440625,0.295000,307.124682
71,29,0.446875,0.295000,306.374715
72,29,0.453125,0.295000,305.624747
73,29,0.459375,0.295000,304.874780
74,29,0.465625,0.295000,304.124814
75,29,0.471875,0.295000,303.374847
76,29,0.478125,0.295000,302.624881
77,29,0.484375,0.295000,301.874915
78,29,0.490625,0.295000,301.124949
79,29,0.496875,0.295000,300.374983
0,30,0.003125,0.305000,359.624982
1,30,0.009375,0.305000,358.874947
2,30,0.015625,0.305000,358.124911
3,30,0.021875,0.305000,357.374876
4,30,0.028125,0.305000,356.624841
5,30,0.034375,0.305000,355.874806
6,30,0.040625,0.305000,355.124772
7,30,0.046875,0.305000,354.374738
8,30,0.053125,0.305000,353.624705
9,30,0.059375,0.305000,352.874672
10,30,0.065625,0.305000,352.124639
11,30,0.071875,0.305000,351.374607
12,30,0.078125,0.305000,350.624576
13,30,0.084375,0.305000,349.874545
14,30,0.090625,0.305000,349.124516
15,30,0.096875,0.305000,348.374487
16,30,0.103125,0.305000,347.624458
17,30,0.109375,0.305000,346.874431
18,30,0.115625,0.305000,346.124405
19,30,0.121875,0.305000,345.374379
20,30,0.128125,0.305000,344.624354
21,30,0.134375,0.305000,343.874331
22,30,0.140625,0.305000,343.124309
23,30,0.146875,0.305000,342.374287
24,30,0.153125,0.305000,341.624267
25,30,0.159375,0.305000,340.874248
26,30,0.165625,0.305000,340.124230
27,30,0.171875,0.305000,339.374213
28,30,0.178125,0.305000,338.624198
29,30,0.184375,0.305000,337.874184
30,30,0.190625,0.305000,337.124171
31,30,0.196875,0.305000,336.374159
32,30,0.203125,0.305000,335.624149
33,30,0.209375,0.305000,334.874140
34,30,0.215625,0.305000,334.124132
35,30,0.221875,0.305000,333.374126
36,30,0.228125,0.305000,332.624121
37,30,0.234375,0.305000,331.874117
38,30,0.240625,0.305000,331.124115
39,30,0.246875,0.305000,330.374114
40,30,0.253125,0.305000,329.624115
41,30,0.259375,0.305000,328.874116
42,30,0.265625,0.305000,328.124120
43,30,0.271875,0.305000,327.374124
44,30,0.278125,0.305000,326.624130
45,30,0.284375,0.305000,325.874137
46,30,0.290625,0.305000,325.124146
47,30,0.296875,0.305000,324.374156
48,30,0.303125,0.305000,323.624167
49,30,0.309375,0.305000,322.874179
50,30,0.315625,0.305000,322.124193
51,30,0.321875,0.305000,321.374208
52,30,0.328125,0.305000,320.624224
53,30,0.334375,0.305000,319.874242
54,30,0.340625,0.305000,319.124260
55,30,0.346875,0.305000,318.374280
56,30,0.353125,0.305000,317.624300
57,30,0.359375,0.305000,316.874322
58,30,0.365625,0.305000,316.124345
59,30,0.371875,0.305000,315.374368
60,30,0.378125,0.305000,314.624393
61,30,0.384375,0.305000,313.874419
62,30,0.390625,0.305000,313.124445
63,30,0.396875,0.305000,312.374472
64,30,0.403125,0.305000,311.624500
65,30,0.409375,0.305000,310.874529
66,30,0.415625,0.305000,310.124559
67,30,0.421875,0.305000,309.374589
68,30,0.428125,0.305000,308.624620
69,30,0.434375,0.305000,307.874651
70,30,0.440625,0.305000,307.124683
71,30,0.446875,0.305000,306.374715
72,30,0.453125,0.305000,305.624747
73,30,0.459375,0.305000,304.874780
74,30,0.465625,0.305000,304.124814
75,30,0.471875,0.305000,303.374847
76,30,0.478125,0.305000,302.624881
77,30,0.484375,0.305000,301.874915
78,30,0.490625,0.305000,301.124949
79,30,0.496875,0.305000,300.374983
0,31,0.003125,0.315000,359.624982
1,31,0.009375,0.315000,358.874947
2,31,0.015625,0.315000,358.124911
3,31,0.021875,0.315000,357.374876
4,31,0.028125,0.315000,356.624841
5,31,0.034375,0.315000,355.874807
6,31,0.040625,0.315000,355.124772
7,31,0.046875,0.315000,354.374738
8,31,0.053125,0.315000,353.624705
9,31,0.059375,0.315000,352.874672
10,31,0.065625,0.315000,352.124639
11,31,0.071875,0.315000,351.374608
12,31,0.078125,0.315000,350.624576
13,31,0.084375,0.315000,349.874546
14,31,0.090625,0.315000,349.124516
15,31,0.096875,0.315000,348.374487
16,31,0.103125,0.315000,347.624459
17,31,0.109375,0.315000,346.874431
18,31,0.115625,0.315000,346.124405
19,31,0.121875,0.315000,345.374379
20,31,0.128125,0.315000,344.624355
21,31,0.134375,0.315000,343.874331
22,31,0.140625,0.315000,343.124309
23,31,0.146875,0.315000,342.374288
24,31,0.153125,0.315000,341.624267
25,31,0.159375,0.315000,340.874248
26,31,0.165625,0.315000,340.124231
27,31,0.171875,0.315000,339.374214
28,31,0.178125,0.315000,338.624198
29,31,0.184375,0.315000,337.874184
30,31,0.190625,0.315000,337.124171
31,31,0.196875,0.315000,336.374160
32,31,0.203125,0.315000,335.624149
33,31,0.209375,0.315000,334.874140
34,31,0.215625,0.315000,334.124133
35,31,0.221875,0.315000,333.374126
36,31,0.228125,0.315000,332.624121
37,31,0.234375,0.315000,331.874118
38,31,0.240625,0.315000,331.124116
39,31,0.246875,0.315000,330.374115
40,31,0.253125,0.315000,329.624115
41,31,0.259375,0.315000,328.874117
42,31,0.265625,0.315000,328.124120
43,31,0.271875,0.315000,327.374125
44,31,0.278125,0.315000,326.624131
45,31,0.284375,0.315000,325.874138
46,31,0.290625,0.315000,325.124147
47,31,0.296875,0.315000,324.374156
48,31,0.303125,0.315000,323.624168
49,31,0.309375,0.315000,322.874180
50,31,0.315625,0.315000,322.124194
51,31,0.321875,0.315000,321.374209
52,31,0.328125,0.315000,320.624225
53,31,0.334375,0.315000,319.874242
54,31,0.340625,0.315000,319.124260
55,31,0.346875,0.315000,318.374280
56,31,0.353125,0.315000,317.624301
57,31,0.359375,0.315000,316.874322
58,31,0.365625,0.315000,316.124345
59,31,0.371875,0.315000,315.374369
60,31,0.378125,0.315000,314.624393
61,31,0.384375,0.315000,313.874419
62,31,0.390625,0.315000,313.124445
63,31,0.396875,0.315000,312.374473
64,31,0.403125,0.315000,311.624501
65,31,0.409375,0.315000,310.874529
66,31,0.415625,0.315000,310.124559
67,31,0.421875,0.315000,309.374589
68,31,0.428125,0.315000,308.624620
69,31,0.434375,0.315000,307.874651
70,31,0.440625,0.315000,307.124683
71,31,0.446875,0.315000,306.374715
72,31,0.453125,0.315000,305.624748
73,31,0.459375,0.315000,304.874781
74,31,0.465625,0.315000,304.124814
75,31,0.471875,0.315000,303.374847
76,31,0.478125,0.315000,302.624881
77,31,0.484375,0.315000,301.874915
78,31,0.490625,0.315000,301.124949
79,31,0.496875,0.315000,300.374983
0,32,0.003125,0.325000,359.624982
1,32,0.009375,0.325000,358.874947
2,32,0.015625,0.325000,358.124911
3,32,0.021875,0.325000,357.374876
4,32,0.028125,0.325000,356.624841
5,32,0.034375,0.325000,355.874807
6,32,0.040625,0.325000,355.124772
7,32,0.046875,0.325000,354.374739
8,32,0.053125,0.325000,353.624705
9,32,0.059375,0.325000,352.874672
10,32,0.065625,0.325000,352.124640
11,32,0.071875,0.325000,351.374608
12,32,0.078125,0.325000,350.624577
13,32,0.084375,0.325000,349.874546
14,32,0.090625,0.325000,349.124516
15,32,0.096875,0.325000,348.374487
16,32,0.103125,0.325000,347.624459
17,32,0.109375,0.325000,346.874432
18,32,0.115625,0.325000,346.124405
19,32,0.121875,0.325000,345.374380
20,32,0.128125,0.325000,344.624355
21,32,0.134375,0.325000,343.874332
22,32,0.140625,0.325000,343.124310
23,32,0.146875,0.325000,342.374288
24,32,0.153125,0.325000,341.624268
25,32,0.159375,0.325000,340.874249
26,32,0.165625,0.325000,340.124231
27,32,0.171875,0.325000,339.374214
28,32,0.178125,0.325000,338.624199
29,32,0.184375,0.325000,337.874185
30,32,0.190625,0.325000,337.124172
31,32,0.196875,0.325000,336.374160
32,32,0.203125,0.325000,335.624150
33,32,0.209375,0.325000,334.874141
34,32,0.215625,0.325000,334.124133
35,32,0.221875,0.325000,333.374127
36,32,0.228125,0.325000,332.624122
37,32,0.234375,0.325000,331.874118
38,32,0.240625,0.325000,331.124116
39,32,0.246875,0.325000,330.374115
40,32,0.253125,0.325000,329.624116
41,32,0.259375,0.325000,328.874118
42,32,0.265625,0.325000,328.124121
43,32,0.271875,0.325000,327.374125
44,32,0.278125,0.325000,326.624131
45,32,0.284375,0.325000,325.874139
46,32,0.290625,0.325000,325.124147
47,32,0.296875,0.325000,324.374157
48,32,0.303125,0.325000,323.624168
49,32,0.309375,0.325000,322.874181
50,32,0.315625,0.325000,322.124194
51,32,0.321875,0.325000,321.374209
52,32,0.328125,0.325000,320.624225
53,32,0.334375,0.325000,319.874243
54,32,0.340625,0.325000,319.124261
55,32,0.346875,0.325000,318.374281
56,32,0.353125,0.325000,317.624301
57,32,0.359375,0.325000,316.874323
58,32,0.365625,0.325000,316.124346
59,32,0.371875,0.325000,315.374369
60,32,0.378125,0.325000,314.624394
61,32,0.384375,0.325000,313.874419
62,32,0.390625,0.325000,313.124446
63,32,0.396875,0.325000,312.374473
64,32,0.403125,0.325000,311.624501
65,32,0.409375,0.325000,310.874530
66,32,0.415625,0.325000,310.124559
67,32,0.421875,0.325000,309.374589
68,32,0.428125,0.325000,308.624620
69,32,0.434375,0.325000,307.874651
70,32,0.440625,0.325000,307.124683
71,32,0.446875,0.325000,306.374715
72,32,0.453125,0.325000,305.624748
73,32,0.459375,0.325000,304.874781
74,32,0.465625,0.325000,304.124814
75,32,0.471875,0.325000,303.374848
76,32,0.478125,0.325000,302.624881
77,32,0.484375,0.325000,301.874915
78,32,0.490625,0.325000,301.124949
79,32,0.496875,0.325000,300.374983
0,33,0.003125,0.335000,359.624982
1,33,0.009375,0.335000,358.874947
2,33,0.015625,0.335000,358.124912
3,33,0.021875,0.335000,357.374876
4,33,0.028125,0.335000,356.624842
5,33,0.034375,0.335000,355.874807
6,33,0.040625,0.335000,355.124773
7,33,0.046875,0.335000,354.374739
8,33,0.053125,0.335000,353.624705
9,33,0.059375,0.335000,352.874672
10,33,0.065625,0.335000,352.124640
11,33,0.071875,0.335000,351.374608
12,33,0.078125,0.335000,350.624577
13,33,0.084375,0.335000,349.874546
14,33,0.090625,0.335000,349.124517
15,33,0.096875,0.335000,348.374488
16,33,0.103125,0.335000,347.624459
17,33,0.109375,0.335000,346.874432
18,33,0.115625,0.335000,346.124406
19,33,0.121875,0.335000,345.374380
20,33,0.128125,0.335000,344.624356
21,33,0.134375,0.335000,343.874332
22,33,0.140625,0.335000,343.124310
23,33,0.146875,0.335000,342.374289
24,33,0.153125,0.335000,341.624269
25,33,0.159375,0.335000,340.874250
26,33,0.165625,0.335000,340.124232
27,33,0.171875,0.335000,339.374215
28,33,0.178125,0.335000,338.624200
29,33,0.184375,0.335000,337.874185
30,33,0.190625,0.335000,337.124173
31,33,0.196875,0.335000,336.374161
32,33,0.203125,0.335000,335.624151
33,33,0.209375,0.335000,334.874142
34,33,0.215625,0.335000,334.124134
35,33,0.221875,0.335000,333.374128
36,33,0.228125,0.335000,332.624123
37,33,0.234375,0.335000,331.874119
38,33,0.240625,0.335000,331.124117
39,33,0.246875,0.335000,330.374116
40,33,0.253125,0.335000,329.624117
41,33,0.259375,0.335000,328.874118
42,33,0.265625,0.335000,328.124122
43,33,0.271875,0.335000,327.374126
44,33,0.278125,0.335000,326.624132
45,33,0.284375,0.335000,325.874139
46,33,0.290625,0.335000,325.124148
47,33,0.296875,0.335000,324.374158
48,33,0.303125,0.335000,323.624169
49,33,0.309375,0.335000,322.874181
50,33,0.315625,0.335000,322.124195
51,33,0.321875,0.335000,321.374210
52,33,0.328125,0.335000,320.624226
53,33,0.334375,0.335000,319.874243
54,33,0.340625,0.335000,319.124262
55,33,0.346875,0.335000,318.374281
56,33,0.353125,0.335000,317.624302
57,33,0.359375,0.335000,316.874323
58,33,0.365625,0.335000,316.124346
59,33,0.371875,0.335000,315.374370
60,33,0.378125,0.335000,314.624394
61,33,0.384375,0.335000,313.874420
62,33,0.390625,0.335000,313.124446
63,33,0.396875,0.335000,312.374473
64,33,0.403125,0.335000,311.624501
65,33,0.409375,0.335000,310.874530
66,33,0.415625,0.335000,310.124560
67,33,0.421875,0.335000,309.374590
68,33,0.428125,0.335000,308.624620
69,33,0.434375,0.335000,307.874652
70,33,0.440625,0.335000,307.124683
71,33,0.446875,0.335000,306.374715
72,33,0.453125,0.335000,305.624748
73,33,0.459375,0.335000,304.874781
74,33,0.465625,0.335000,304.124814
75,33,0.471875,0.335000,303.374848
76,33,0.478125,0.335000,302.624881
77,33,0.484375,0.335000,301.874915
78,33,0.490625,0.335000,301.124949
79,33,0.496875,0.335000,300.374983
0,34,0.003125,0.345000,359.624982
1,34,0.009375,0.345000,358.874947
2,34,0.015625,0.345000,358.124912
3,34,0.021875,0.345000,357.374876
4,34,0.028125,0.345000,356.624842
5,34,0.034375,0.345000,355.874807
6,34,0.040625,0.345000,355.124773
7,34,0.046875,0.345000,354.374739
8,34,0.053125,0.345000,353.624705
9,34,0.059375,0.345000,352.874673
10,34,0.065625,0.345000,352.124640
11,34,0.071875,0.345000,351.374608
12,34,0.078125,0.345000,350.624577
13,34,0.084375,0.345000,349.874547
14,34,0.090625,0.345000,349.124517
15,34,0.096875,0.345000,348.374488
16,34,0.103125,0.345000,347.624460
17,34,0.109375,0.345000,346.874433
18,34,0.115625,0.345000,346.124406
19,34,0.121875,0.345000,345.374381
20,34,0.128125,0.345000,344.624356
21,34,0.134375,0.345000,343.874333
22,34,0.140625,0.345000,343.124311
23,34,0.146875,0.345000,342.374289
24,34,0.153125,0.345000,341.624269
25,34,0.159375,0.345000,340.874250
26,34,0.165625,0.345000,340.124232
27,34,0.171875,0.345000,339.374216
28,34,0.178125,0.345000,338.624200
29,34,0.184375,0.345000,337.874186
30,34,0.190625,0.345000,337.124173
31,34,0.196875,0.345000,336.374162
32,34,0.203125,0.345000,335.624151
33,34,0.209375,0.345000,334.874142
34,34,0.215625,0.345000,334.124135
35,34,0.221875,0.345000,333.374128
36,34,0.228125,0.345000,332.624123
37,34,0.234375,0.345000,331.874120
38,34,0.240625,0.345000,331.124118
39,34,0.246875,0.345000,330.374117
40,34,0.253125,0.345000,329.624117
41,34,0.259375,0.345000,328.874119
42,34,0.265625,0.345000,328.124122
43,34,0.271875,0.345000,327.374127
44,34,0.278125,0.345000,326.624133
45,34,0.284375,0.345000,325.874140
46,34,0.290625,0.345000,325.124148
47,34,0.296875,0.345000,324.374158
48,34,0.303125,0.345000,323.624169
49,34,0.309375,0.345000,322.874182
50,34,0.315625,0.345000,322.124196
51,34,0.321875,0.345000,321.374210
52,34,0.328125,0.345000,320.624226
53,34,0.334375,0.345000,319.874244
54,34,0.340625,0.345000,319.124262
55,34,0.346875,0.345000,318.374282
56,34,0.353125,0.345000,317.624302
57,34,0.359375,0.345000,316.874324
58,34,0.365625,0.345000,316.124347
59,34,0.371875,0.345000,315.374370
60,34,0.378125,0.345000,314.624395
61,34,0.384375,0.345000,313.874420
62,34,0.390625,0.345000,313.124447
63,34,0.396875,0.345000,312.374474
64,34,0.403125,0.345000,311.624502
65,34,0.409375,0.345000,310.874531
66,34,0.415625,0.345000,310.124560
67,34,0.421875,0.345000,309.374590
68,34,0.428125,0.345000,308.624621
69,34,0.434375,0.345000,307.874652
70,34,0.440625,0.345000,307.124684
71,34,0.446875,0.345000,306.374716
72,34,0.453125,0.345000,305.624748
73,34,0.459375,0.345000,304.874781
74,34,0.465625,0.345000,304.124814
75,34,0.471875,0.345000,303.374848
76,34,0.478125,0.345000,302.624881
77,34,0.484375,0.345000,301.874915
78,34,0.490625,0.345000,301.124949
79,34,0.496875,0.345000,300.374983
0,35,0.003125,0.355000,359.624982
1,35,0.009375,0.355000,358.874947
2,35,0.015625,0.355000,358.124912
3,35,0.021875,0.355000,357.374877
4,35,0.028125,0.355000,356.624842
5,35,0.034375,0.355000,355.874807
6,35,0.040625,0.355000,355.124773
7,35,0.046875,0.355000,354.374739
8,35,0.053125,0.355000,353.624706
9,35,0.059375,0.355000,352.874673
10,35,0.065625,0.355000,352.124640
11,35,0.071875,0.355000,351.374609
12,35,0.078125,0.355000,350.624578
13,35,0.084375,0.355000,349.874547
14,35,0.090625,0.355000,349.124517
15,35,0.096875,0.355000,348.374488
16,35,0.103125,0.355000,347.624460
17,35,0.109375,0.355000,346.874433
18,35,0.115625,0.355000,346.124407
19,35,0.121875,0.355000,345.374381
20,35,0.128125,0.355000,344.624357
21,35,0.134375,0.355000,343.874333
22,35,0.140625,0.355000,343.124311
23,35,0.146875,0.355000,342.374290
24,35,0.153125,0.355000,341.624270
25,35,0.159375,0.355000,340.874251
26,35,0.165625,0.355000,340.124233
27,35,0.171875,0.355000,339.374216
28,35,0.178125,0.355000,338.624201
29,35,0.184375,0.355000,337.874187
30,35,0.190625,0.355000,337.124174
31,35,0.196875,0.355000,336.374162
32,35,0.203125,0.355000,335.624152
33,35,0.209375,0.355000,334.874143
34,35,0.215625,0.355000,334.124135
35,35,0.221875,0.355000,333.374129
36,35,0.228125,0.355000,332.624124
37,35,0.234375,0.355000,331.874120
38,35,0.240625,0.355000,331.124118
39,35,0.246875,0.355000,330.374117
40,35,0.253125,0.355000,329.624118
41,35,0.259375,0.355000,328.874120
42,35,0.265625,0.355000,328.124123
43,35,0.271875,0.355000,327.374127
44,35,0.278125,0.355000,326.624133
45,35,0.284375,0.355000,325.874141
46,35,0.290625,0.355000,325.124149
47,35,0.296875,0.355000,324.374159
48,35,0.303125,0.355000,323.624170
49,35,0.309375,0.355000,322.874183
50,35,0.315625,0.355000,322.124196
51,35,0.321875,0.355000,321.374211
52,35,0.328125,0.355000,320.624227
53,35,0.334375,0.355000,319.874244
54,35,0.340625,0.355000,319.124263
55,35,0.346875,0.355000,318.374282
56,35,0.353125,0.355000,317.624303
57,35,0.359375,0.355000,316.874324
58,35,0.365625,0.355000,316.124347
59,35,0.371875,0.355000,315.374371
60,35,0.378125,0.355000,314.624395
61,35,0.384375,0.355000,313.874421
62,35,0.390625,0.355000,313.124447
63,35,0.396875,0.355000,312.374474
64,35,0.403125,0.355000,311.624502
65,35,0.409375,0.355000,310.874531
66,35,0.415625,0.355000,310.124560
67,35,0.421875,0.355000,309.374590
68,35,0.428125,0.355000,308.624621
69,35,0.434375,0.355000,307.874652
70,35,0.440625,0.355000,307.124684
71,35,0.446875,0.355000,306.374716
72,35,0.453125,0.355000,305.624748
73,35,0.459375,0.355000,304.874781
74,35,0.465625,0.355000,304.124814
75,35,0.471875,0.355000,303.374848
76,35,0.478125,0.355000,302.624882
77,35,0.484375,0.355000,301.874915
78,35,0.490625,0.355000,301.124949
79,35,0.496875,0.355000,300.374983
0,36,0.003125,0.365000,359.624982
1,36,0.009375,0.365000,358.874947
2,36,0.015625,0.365000,358.124912
3,36,0.021875,0.365000,357.374877
4,36,0.028125,0.365000,356.624842
5,36,0.034375,0.365000,355.874807
6,36,0.040625,0.365000,355.124773
7,36,0.046875,0.365000,354.374739
8,36,0.053125,0.365000,353.624706
9,36,0.059375,0.365000,352.874673
10,36,0.065625,0.365000,352.124641
11,36,0.071875,0.365000,351.374609
12,36,0.078125,0.365000,350.624578
13,36,0.084375,0.365000,349.874547
14,36,0.090625,0.365000,349.124518
15,36,0.096875,0.365000,348.374489
16,36,0.103125,0.365000,347.624461
17,36,0.109375,0.365000,346.874434
18,36,0.115625,0.365000,346.124407
19,36,0.121875,0.365000,345.374382
20,36,0.128125,0.365000,344.624357
21,36,0.134375,0.365000,343.874334
22,36,0.140625,0.365000,343.124312
23,36,0.146875,0.365000,342.374290
24,36,0.153125,0.365000,341.624270
25,36,0.159375,0.365000,340.874251
26,36,0.165625,0.365000,340.124233
27,36,0.171875,0.365000,339.374217
28,36,0.178125,0.365000,338.624201
29,36,0.184375,0.365000,337.874187
30,36,0.190625,0.365000,337.124174
31,36,0.196875,0.365000,336.374163
32,36,0.203125,0.365000,335.624153
33,36,0.209375,0.365000,334.874144
34,36,0.215625,0.365000,334.124136
35,36,0.221875,0.365000,333.374130
36,36,0.228125,0.365000,332.624125
37,36,0.234375,0.365000,331.874121
38,36,0.240625,0.365000,331.124119
39,36,0.246875,0.365000,330.374118
40,36,0.253125,0.365000,329.624119
41,36,0.259375,0.365000,328.874120
42,36,0.265625,0.365000,328.124124
43,36,0.271875,0.365000,327.374128
44,36,0.278125,0.365000,326.624134
45,36,0.284375,0.365000,325.874141
46,36,0.290625,0.365000,325.124150
47,36,0.296875,0.365000,324.374160
48,36,0.303125,0.365000,323.624171
49,36,0.309375,0.365000,322.874183
50,36,0.315625,0.365000,322.124197
51,36,0.321875,0.365000,321.374212
52,36,0.328125,0.365000,320.624228
53,36,0.334375,0.365000,319.874245
54,36,0.340625,0.365000,319.124263
55,36,0.346875,0.365000,318.374283
56,36,0.353125,0.365000,317.624303
57,36,0.359375,0.365000,316.874325
58,36,0.365625,0.365000,316.124348
59,36,0.371875,0.365000,315.374371
60,36,0.378125,0.365000,314.624396
61,36,0.384375,0.365000,313.874421
62,36,0.390625,0.365000,313.124448
63,36,0.396875,0.365000,312.374475
64,36,0.403125,0.365000,311.624503
65,36,0.409375,0.365000,310.874531
66,36,0.415625,0.365000,310.124561
67,36,0.421875,0.365000,309.374591
68,36,0.428125,0.365000,308.624621
69,36,0.434375,0.365000,307.874652
70,36,0.440625,0.365000,307.124684
71,36,0.446875,0.365000,306.374716
72,36,0.453125,0.365000,305.624749
73,36,0.459375,0.365000,304.874781
74,36,0.465625,0.365000,304.124815
75,36,0.471875,0.365000,303.374848
76,36,0.478125,0.365000,302.624882
77,36,0.484375,0.365000,301.874915
78,36,0.490625,0.365000,301.124949
79,36,0.496875,0.365000,300.374983
0,37,0.003125,0.375000,359.624982
1,37,0.009375,0.375000,358.874947
2,37,0.015625,0.375000,358.124912
3,37,0.021875,0.375000,357.374877
4,37,0.028125,0.375000,356.624842
5,37,0.034375,0.375000,355.874807
6,37,0.040625,0.375000,355.124773
7,37,0.046875,0.375000,354.374740
8,37,0.053125,0.375000,353.624706
9,37,0.059375,0.375000,352.874673
10,37,0.065625,0.375000,352.124641
11,37,0.071875,0.375000,351.374609
12,37,0.078125,0.375000,350.624578
13,37,0.084375,0.375000,349.874548
14,37,0.090625,0.375000,349.124518
15,37,0.096875,0.375000,348.374489
16,37,0.103125,0.375000,347.624461
17,37,0.109375,0.375000,346.874434
18,37,0.115625,0.375000,346.124408
19,37,0.121875,0.375000,345.374382
20,37,0.128125,0.375000,344.624358
21,37,0.134375,0.375000,343.874335
22,37,0.140625,0.375000,343.124312
23,37,0.146875,0.375000,342.374291
24,37,0.153125,0.375000,341.624271
25,37,0.159375,0.375000,340.874252
26,37,0.165625,0.375000,340.124234
27,37,0.171875,0.375000,339.374217
28,37,0.178125,0.375000,338.624202
29,37,0.184375,0.375000,337.874188
30,37,0.190625,0.375000,337.124175
31,37,0.196875,0.375000,336.374164
32,37,0.203125,0.375000,335.624153
33,37,0.209375,0.375000,334.874144
34,37,0.215625,0.375000,334.124137
35,37,0.221875,0.375000,333.374130
36,37,0.228125,0.375000,332.624125
37,37,0.234375,0.375000,331.874122
38,37,0.240625,0.375000,331.124120
39,37,0.246875,0.375000,330.374119
40,37,0.253125,0.375000,329.624119
41,37,0.259375,0.375000,328.874121
42,37,0.265625,0.375000,328.124124
43,37,0.271875,0.375000,327.374129
44,37,0.278125,0.375000,326.624135
45,37,0.284375,0.375000,325.874142
46,37,0.290625,0.375000,325.124151
47,37,0.296875,0.375000,324.374160
48,37,0.303125,0.375000,323.624171
49,37,0.309375,0.375000,322.874184
50,37,0.315625,0.375000,322.124197
51,37,0.321875,0.375000,321.374212
52,37,0.328125,0.375000,320.624228
53,37,0.334375,0.375000,319.874246
54,37,0.340625,0.375000,319.124264
55,37,0.346875,0.375000,318.374283
56,37,0.353125,0.375000,317.624304
57,37,0.359375,0.375000,316.874326
58,37,0.365625,0.375000,316.124348
59,37,0.371875,0.375000,315.374372
60,37,0.378125,0.375000,314.624396
61,37,0.384375,0.375000,313.874422
62,37,0.390625,0.375000,313.124448
63,37,0.396875,0.375000,312.374475
64,37,0.403125,0.375000,311.624503
65,37,0.409375,0.375000,310.874532
66,37,0.415625,0.375000,310.124561
67,37,0.421875,0.375000,309.374591
68,37,0.428125,0.375000,308.624622
69,37,0.434375,0.375000,307.874653
70,37,0.440625,0.375000,307.124684
71,37,0.446875,0.375000,306.374716
72,37,0.453125,0.375000,305.624749
73,37,0.459375,0.375000,304.874782
